,name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats
6205,Maruti Ritz VDi,2012,270000,80000,Diesel,Individual,Manual,Third Owner,23.2,1248.0,73.94,5
6206,Maruti Zen Std,1999,45000,100000,Petrol,Individual,Manual,Third Owner,17.3,993.0,60.0,5
6207,Hyundai EON D,2014,220000,93000,Petrol,Individual,Manual,Second Owner,21.1,814.0,55.2,5
6208,Mahindra Bolero 2011-2019,2014,550000,11500,Diesel,Individual,Manual,First Owner,15.96,2523.0,63.0,9
6209,Hyundai i20 Asta,2013,370000,120000,Petrol,Individual,Manual,First Owner,18.5,1197.0,82.85,5
6210,Mahindra Xylo D2,2015,650000,50000,Diesel,Individual,Manual,First Owner,14.95,2489.0,93.7,9
6211,Honda City V,2012,550000,120000,Petrol,Individual,Manual,First Owner,16.8,1497.0,116.3,5
6212,Ford Fiesta 1.4,2010,225000,100000,Diesel,Individual,Manual,Second Owner,17.8,1399.0,68.0,5
6213,Maruti 800 Std,2004,40000,57000,Petrol,Individual,Manual,Second Owner,16.1,796.0,37.0,4
6214,Hyundai EON Era,2016,280000,60000,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5
6215,Ford Figo Aspire,2017,570000,44077,Petrol,Dealer,Automatic,First Owner,17.01,1499.0,110.5,5
6216,Maruti Alto 800,2017,290000,90000,Petrol,Individual,Manual,Second Owner,24.7,796.0,47.3,5
6217,Hyundai i20 Active,2018,720000,50000,Diesel,Individual,Manual,Second Owner,21.19,1396.0,88.73,5
6218,Ford EcoSport 1.5,2017,800000,60000,Diesel,Individual,Manual,First Owner,22.77,1498.0,98.59,5
6219,Hyundai i10 Era,2012,265000,20000,Petrol,Individual,Manual,Third Owner,19.81,1086.0,68.05,5
6220,Maruti Alto LX,2010,135000,90000,Petrol,Individual,Manual,Third Owner,19.7,796.0,46.3,5
6221,Ford Figo 1.5D,2016,350000,70000,Diesel,Individual,Manual,Second Owner,25.83,1498.0,99.0,5
6222,Chevrolet Enjoy 1.3,2016,490000,80000,Diesel,Individual,Manual,First Owner,18.2,1248.0,73.74,8
6223,Hyundai Verna 1.6,2012,450000,72000,Diesel,Individual,Manual,Second Owner,22.32,1582.0,126.32,5
6224,Mahindra Scorpio 1.99,2016,950000,50000,Diesel,Individual,Manual,First Owner,15.4,1997.0,120.0,7
6225,Maruti Swift Dzire,2012,355000,90000,Petrol,Individual,Manual,Second Owner,17.5,1298.0,85.8,5
6226,Hyundai Elite i20,2019,700000,17000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.86,5
6227,Mahindra Scorpio VLX,2012,459999,70000,Diesel,Individual,Manual,First Owner,12.05,2179.0,120.0,8
6228,Volkswagen Polo Diesel,2012,350000,74000,Diesel,Individual,Manual,Second Owner,22.07,1199.0,73.9,5
6229,Maruti Alto LX,2006,85000,60000,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5
6230,Maruti Alto 800,2016,290000,15000,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5
6231,Honda WR-V i-DTEC,2019,1000000,72000,Diesel,Individual,Manual,First Owner,25.5,1498.0,98.6,5
6232,Tata Indica V2,2008,85000,25000,Petrol,Individual,Manual,Second Owner,16.84,1193.0,64.4,5
6233,Maruti Alto LXI,2003,65000,114000,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,5
6234,Honda City 1.5,2005,75000,120000,Petrol,Individual,Manual,First Owner,13.0,1493.0,100.0,5
6235,Skoda Octavia Ambiente,2003,100000,250000,Diesel,Individual,Manual,Second Owner,18.7,1896.0,66.0,5
6236,Tata Indica Vista,2009,170000,55768,Diesel,Individual,Manual,First Owner,17.0,1405.0,71.0,5
6237,Hyundai Grand i10,2017,525000,40000,Petrol,Individual,Automatic,First Owner,18.9,1197.0,81.86,5
6238,Maruti Wagon R,2020,265000,70000,Petrol,Individual,Manual,Second Owner,21.79,998.0,67.05,5
6239,Tata Tigor 1.2,2018,459999,50000,Petrol,Individual,Manual,First Owner,20.3,1199.0,84.0,5
6240,Maruti Alto K10,2017,250000,20000,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,5
6241,Maruti Swift Dzire,2013,395000,70000,Diesel,Individual,Manual,Second Owner,23.4,1248.0,74.0,5
6242,Hyundai Grand i10,2014,375000,60000,Petrol,Individual,Manual,First Owner,18.9,1197.0,82.0,5
6243,Tata Indica Vista,2009,120000,120000,Diesel,Individual,Manual,First Owner,17.0,1405.0,71.0,5
6244,Maruti Ritz VDi,2011,290000,110000,Diesel,Individual,Manual,Second Owner,21.1,1248.0,73.9,5
6245,Tata Tiago 1.2,2017,409999,60000,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,5
6246,Chevrolet Spark 1.0,2009,200000,30000,Petrol,Individual,Manual,First Owner,16.5,995.0,63.0,5
6247,Skoda Rapid 1.5,2018,900000,35000,Diesel,Individual,Manual,First Owner,21.13,1498.0,108.6,5
6248,Maruti 800 Std,2003,50000,50000,Petrol,Individual,Manual,Third Owner,16.1,796.0,37.0,4
6249,Renault Duster 110PS,2012,450000,100000,Diesel,Individual,Manual,First Owner,19.01,1461.0,108.45,5
6250,Mahindra XUV500 W8,2012,650000,80000,Diesel,Individual,Manual,Third Owner,15.1,2179.0,140.0,7
6251,Volkswagen CrossPolo 1.5,2014,300000,84000,Diesel,Individual,Manual,Second Owner,20.14,1498.0,88.5,5
6252,Ford Fiesta 1.5,2014,425000,60000,Diesel,Individual,Manual,First Owner,25.01,1498.0,89.75,5
6253,Maruti Zen VXI,1998,55000,50000,Petrol,Individual,Manual,Second Owner,17.3,993.0,60.0,5
6254,Hyundai i10 Magna,2011,200000,60000,Petrol,Individual,Manual,Second Owner,20.36,1197.0,78.9,5
6255,Mahindra XUV500 W10,2015,975000,100000,Diesel,Individual,Manual,First Owner,16.0,2179.0,140.0,7
6256,Mahindra Bolero 2011-2019,2013,450000,70000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7
6257,Mahindra Bolero 2011-2019,2014,600000,82500,Diesel,Individual,Manual,Second Owner,15.96,2523.0,62.1,7
6258,Mahindra Bolero 2011-2019,2014,550000,76000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,9
6259,Tata Indica Vista,2011,180000,87000,Diesel,Individual,Manual,First Owner,18.0,1248.0,75.0,5
6260,Mahindra Xylo E4,2010,300000,120000,Diesel,Individual,Manual,First Owner,14.0,2498.0,112.0,7
6261,Tata Zest Revotron,2016,350000,70000,Petrol,Individual,Manual,Second Owner,17.57,1193.0,88.7,5
6262,Maruti Swift Dzire,2014,465000,90000,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,5
6263,Tata Manza Aura,2010,200000,188000,Diesel,Individual,Manual,Second Owner,21.12,1248.0,88.8,5
6264,Chevrolet Enjoy TCDi,2014,350000,120000,Diesel,Individual,Manual,Second Owner,18.2,1248.0,73.8,8
6265,Honda City i,2015,650000,80000,Petrol,Individual,Manual,First Owner,17.4,1497.0,117.3,5
6266,Hyundai i10 Magna,2010,150000,123278,Petrol,Individual,Manual,Second Owner,20.36,1197.0,78.9,5
6267,Honda City i,2014,560000,100000,Diesel,Individual,Manual,Second Owner,26.0,1498.0,98.6,5
6268,Hyundai i20 Active,2015,625000,90000,Diesel,Individual,Manual,First Owner,21.19,1396.0,88.73,5
6269,Ford Figo Diesel,2012,220000,110000,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.0,5
6270,Ford Figo Diesel,2013,250000,110000,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.1,5
6271,Tata Zest Quadrajet,2018,575000,70000,Diesel,Individual,Manual,First Owner,20.65,1248.0,88.7,5
6272,Mahindra XUV500 W8,2015,1050000,65000,Diesel,Individual,Manual,First Owner,15.1,2179.0,140.0,7
6273,Jaguar XF 2.2,2015,3000000,70000,Diesel,Individual,Automatic,Second Owner,16.36,2179.0,187.7,5
6274,Tata New Safari,2012,200000,90000,Diesel,Individual,Manual,Third Owner,11.57,2179.0,138.1,7
6275,Maruti Alto 800,2016,262000,50000,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5
6276,Hyundai EON Era,2018,299000,33000,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5
6277,Maruti Alto 800,2015,250000,26500,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5
6278,Hyundai Santro Xing,2011,140000,60000,Petrol,Individual,Manual,Fourth & Above Owner,17.92,1086.0,62.1,5
6279,Maruti Swift Dzire,2013,360000,70000,Diesel,Individual,Manual,Third Owner,23.4,1248.0,74.0,5
6280,Datsun GO A,2015,210000,80000,Petrol,Individual,Manual,First Owner,20.63,1198.0,67.06,5
6281,Hyundai i20 1.4,2017,600000,60000,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.73,5
6282,Skoda Fabia 1.2L,2011,210000,100000,Diesel,Individual,Manual,First Owner,19.5,1199.0,75.0,5
6283,Volkswagen Vento Diesel,2011,300000,80000,Diesel,Individual,Manual,Second Owner,20.54,1598.0,103.6,5
6284,Hyundai Grand i10,2016,450000,35000,Petrol,Individual,Manual,First Owner,18.9,1197.0,82.0,5
6285,Ford Endeavour 3.2,2018,3200000,35000,Diesel,Individual,Automatic,First Owner,10.91,3198.0,197.0,7
6286,Hyundai Grand i10,2019,550000,10000,Petrol,Individual,Manual,First Owner,18.9,1197.0,81.86,5
6287,Tata Indica Vista,2011,100000,80000,Diesel,Individual,Manual,First Owner,18.0,1248.0,75.0,5
6288,Hyundai EON Era,2012,185000,50000,Petrol,Individual,Manual,Second Owner,21.1,814.0,55.2,5
6289,Maruti Wagon R,2006,80000,90000,Petrol,Individual,Manual,Second Owner,17.3,1061.0,64.0,5
6290,Maruti Alto 800,2017,295000,80000,Petrol,Individual,Manual,First Owner,24.7,796.0,47.3,5
6291,Renault KWID Climber,2017,360000,25000,Petrol,Individual,Manual,First Owner,23.01,999.0,67.0,5
6292,Maruti Alto K10,2014,210000,70000,Petrol,Individual,Manual,First Owner,20.92,998.0,67.1,5
6293,Hyundai Elite i20,2019,585000,80000,Petrol,Individual,Automatic,First Owner,17.4,1197.0,81.86,5
6294,Volkswagen Polo Select,2016,560000,50000,Diesel,Individual,Manual,First Owner,20.14,1498.0,88.7,5
6295,Honda City i,2015,600000,70000,Diesel,Individual,Manual,First Owner,26.0,1498.0,98.6,5
6296,Datsun GO T,2017,330000,60000,Petrol,Individual,Manual,First Owner,20.63,1198.0,67.0,5
6297,Hyundai Verna VTVT,2019,990000,15000,Petrol,Individual,Manual,First Owner,17.0,1591.0,121.3,5
6298,Toyota Etios Diesel,2012,300000,90000,Diesel,Individual,Manual,First Owner,23.59,1364.0,67.1,5
6299,Tata Nexon 1.2,2018,650000,28000,Petrol,Individual,Manual,First Owner,17.0,1198.0,108.5,5
6300,Hyundai Elite i20,2019,695000,20000,Petrol,Individual,Automatic,First Owner,17.4,1197.0,81.86,5
6301,Hyundai Grand i10,2014,300000,60000,Diesel,Individual,Manual,First Owner,24.0,1120.0,70.0,5
6302,Maruti Alto 800,2015,270000,22000,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5
6303,Tata New Safari,2010,185000,70000,Diesel,Individual,Manual,Second Owner,11.57,2179.0,138.1,7
6304,Chevrolet Sail Hatchback,2013,200000,80000,Diesel,Individual,Manual,First Owner,22.1,1248.0,76.9,5
6305,Maruti Wagon R,2019,459999,35000,CNG,Individual,Manual,First Owner,26.6,998.0,58.16,5
6306,Tata Nexon 1.5,2018,860000,60000,Diesel,Individual,Manual,First Owner,21.5,1497.0,108.5,5
6307,Tata Tiago 1.2,2018,400000,20000,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,5
6308,Maruti Ritz VDi,2013,240000,142000,Diesel,Individual,Manual,Second Owner,23.2,1248.0,73.94,5
6309,Maruti Swift Dzire,2015,570000,72000,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,5
6310,Ford EcoSport 1.5,2018,850000,90000,Diesel,Individual,Manual,First Owner,23.0,1498.0,98.96,5
6311,Ford Figo Diesel,2011,155000,80000,Diesel,Individual,Manual,Third Owner,20.0,1399.0,68.0,5
6312,Hyundai i20 1.4,2011,270000,125000,Diesel,Individual,Manual,First Owner,23.0,1396.0,90.0,5
6313,Maruti Ciaz ZXi,2015,610000,33000,Petrol,Individual,Manual,First Owner,20.73,1373.0,91.1,5
6314,Hyundai Creta 1.6,2015,1000000,50000,Diesel,Individual,Manual,First Owner,19.67,1582.0,126.2,5
6315,Mahindra Scorpio LX,2012,450000,120000,Diesel,Individual,Manual,Second Owner,12.05,2179.0,120.0,9
6316,Hyundai Xcent 1.2,2018,500000,35000,Diesel,Individual,Manual,First Owner,25.4,1186.0,73.97,5
6317,Honda Amaze S,2018,700000,43000,Diesel,Individual,Manual,First Owner,27.4,1498.0,98.63,5
6318,Maruti Alto LXi,2007,135000,60000,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,5
6319,Mahindra Scorpio LX,2012,430000,148000,Diesel,Individual,Manual,Second Owner,12.05,2179.0,120.0,9
6320,Hyundai Verna 1.6,2014,625000,70000,Diesel,Individual,Manual,Second Owner,22.32,1582.0,126.32,5
6321,Nissan Sunny XL,2011,280000,96000,Petrol,Individual,Manual,First Owner,16.95,1498.0,97.7,5
6322,Mahindra Scorpio 1.99,2015,800000,70000,Diesel,Individual,Manual,First Owner,15.4,1997.0,120.0,7
6323,Maruti Ritz VDi,2012,220000,70000,Diesel,Individual,Manual,Second Owner,23.2,1248.0,73.94,5
6324,Maruti Ignis 1.2,2017,620000,18484,Petrol,Individual,Manual,First Owner,20.89,1197.0,81.8,5
6325,Tata Safari DICOR,2011,300000,70000,Diesel,Individual,Manual,First Owner,13.93,2179.0,138.03,7
6326,Maruti Alto LX,2010,180000,25000,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5
6327,Volkswagen Polo Diesel,2013,250000,120000,Diesel,Individual,Manual,Third Owner,22.07,1199.0,73.9,5
6328,Maruti Swift Dzire,2017,480000,55000,Petrol,Individual,Manual,First Owner,20.85,1197.0,83.14,5
6329,Ford EcoSport 1.5,2019,885000,10000,Petrol,Individual,Manual,Second Owner,17.0,1497.0,121.31,5
6330,Mahindra KUV 100,2020,550000,60000,Diesel,Individual,Manual,First Owner,25.32,1198.0,77.0,6
6331,Maruti Swift Dzire,2018,800000,30000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5
6332,Hyundai Santro Xing,2013,180000,65000,Petrol,Individual,Manual,First Owner,17.92,1086.0,62.1,5
6333,Hyundai i20 Sportz,2012,380000,50000,Diesel,Individual,Manual,Second Owner,21.9,1396.0,88.76,5
6334,Tata Tiago NRG,2019,520000,2560,Petrol,Individual,Automatic,First Owner,24.0,1199.0,83.81,5
6335,Maruti Alto LX,2004,90000,60000,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,5
6336,Maruti Wagon R,2016,330000,80000,Petrol,Individual,Manual,Second Owner,20.51,998.0,67.04,5
6337,Maruti 800 DX,1999,40000,50000,Petrol,Individual,Manual,Second Owner,16.1,796.0,37.0,4
6338,Chevrolet Enjoy TCDi,2015,370000,120000,Diesel,Individual,Manual,First Owner,18.2,1248.0,73.8,8
6339,Honda City V,2009,290000,120000,Petrol,Individual,Manual,Second Owner,16.8,1497.0,116.3,5
6340,Hyundai EON Magna,2013,215000,47000,Petrol,Individual,Manual,Second Owner,21.1,814.0,55.2,5
6341,Tata Hexa XT,2017,1282000,45000,Diesel,Individual,Manual,First Owner,17.6,2179.0,153.86,7
6342,Toyota Innova 2.5,2012,610000,90000,Diesel,Individual,Manual,First Owner,12.8,2494.0,102.0,8
6343,Hyundai i20 Asta,2013,380000,110000,Diesel,Individual,Manual,Second Owner,21.27,1396.0,88.76,5
6344,Mahindra Scorpio 1.99,2017,1250000,95000,Diesel,Individual,Manual,First Owner,15.4,1997.0,120.0,7
6345,Hyundai Verna 1.6,2012,400000,103655,Diesel,Individual,Manual,Second Owner,22.32,1582.0,126.3,5
6346,Hyundai i20 Petrol,2018,700000,25000,Petrol,Individual,Automatic,Second Owner,17.4,1197.0,81.86,5
6347,Renault Duster 110PS,2014,650000,80000,Diesel,Individual,Manual,First Owner,19.01,1461.0,108.45,5
6348,Tata Nano Twist,2014,95000,50000,Petrol,Individual,Manual,Second Owner,25.4,624.0,37.5,4
6349,Mahindra XUV500 W10,2015,1147000,56975,Diesel,Individual,Manual,First Owner,16.0,2179.0,140.0,7
6350,Hyundai Santro Xing,2010,150000,110000,Petrol,Individual,Manual,First Owner,0.0,1086.0,62.0,5
6351,Maruti Alto LX,2008,120000,80000,Petrol,Individual,Manual,Third Owner,19.7,796.0,46.3,5
6352,Ford Fiesta EXi,2010,180000,187000,Diesel,Dealer,Manual,Second Owner,17.8,1399.0,68.0,5
6353,Ford Fiesta Classic,2013,325000,69000,Diesel,Dealer,Manual,First Owner,18.6,1388.0,67.0,5
6354,Ford EcoSport 1.5,2015,550000,206000,Diesel,Dealer,Manual,First Owner,22.77,1498.0,98.59,5
6355,Ford EcoSport 1.5,2018,950000,27000,Diesel,Dealer,Manual,First Owner,22.77,1498.0,98.59,5
6356,Ford Ecosport 1.5,2014,500000,132000,Diesel,Dealer,Manual,Second Owner,22.7,1498.0,89.84,5
6357,Ford Aspire Titanium,2017,725000,75000,Diesel,Dealer,Manual,First Owner,26.1,1498.0,99.23,5
6358,Ford Figo Aspire,2015,500000,18000,Petrol,Dealer,Manual,Second Owner,18.5,1194.0,94.93,5
6359,Mahindra Verito 1.5,2011,180000,218000,Diesel,Individual,Manual,First Owner,21.0,1461.0,64.1,5
6360,Hyundai i20 2015-2017,2016,650000,10000,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.73,5
6361,Maruti Swift VDi,2010,285000,80000,Diesel,Individual,Manual,First Owner,17.8,1248.0,75.0,5
6362,Mahindra Verito 1.5,2011,210000,215000,Diesel,Individual,Manual,First Owner,21.0,1461.0,64.1,5
6363,Ford Fiesta Classic,2012,200000,137000,Diesel,Individual,Manual,First Owner,17.8,1399.0,67.0,5
6364,Volkswagen Vento Diesel,2011,295000,65000,Diesel,Individual,Manual,Second Owner,20.54,1598.0,103.6,5
6365,Honda City 2017-2020,2007,160000,120000,Petrol,Individual,Manual,Third Owner,17.7,1497.0,78.0,5
6366,Maruti Celerio VXI,2017,450000,10000,Petrol,Individual,Automatic,First Owner,23.1,998.0,67.04,5
6367,Datsun GO Plus,2016,385000,20000,Petrol,Individual,Manual,First Owner,20.62,1198.0,67.0,7
6368,Ford Fiesta Classic,2011,350000,93500,Diesel,Individual,Manual,Second Owner,18.6,1388.0,67.0,5
6369,Jaguar XE 2016-2019,2017,2711000,9000,Diesel,Dealer,Automatic,First Owner,13.6,1999.0,177.0,5
6370,Lexus ES 300h,2019,5150000,20000,Petrol,Dealer,Automatic,First Owner,22.37,2487.0,214.56,5
6371,Jaguar XF 2.0,2017,3200000,45000,Diesel,Dealer,Automatic,First Owner,19.33,1999.0,177.0,5
6372,Tata Safari Storme,2015,503000,110000,Diesel,Individual,Manual,First Owner,14.1,2179.0,147.94,7
6373,Volvo XC40 D4,2019,3800000,20000,Diesel,Individual,Automatic,First Owner,18.0,1969.0,190.0,5
6374,Toyota Camry 2.5,2016,2000000,68089,Petrol,Trustmark Dealer,Automatic,First Owner,19.16,2494.0,157.7,5
6375,Maruti Wagon R,2013,225000,58343,Petrol,Trustmark Dealer,Manual,First Owner,21.79,998.0,67.05,5
6376,Maruti Baleno Alpha,2018,740000,38817,Diesel,Dealer,Manual,First Owner,27.39,1248.0,74.0,5
6377,Honda Jazz VX,2016,550000,56494,Petrol,Trustmark Dealer,Manual,First Owner,18.2,1199.0,88.7,5
6378,Toyota Innova 2.5,2013,750000,79328,Diesel,Trustmark Dealer,Manual,Second Owner,12.99,2494.0,100.6,7
6379,Maruti Swift AMT,2019,650000,5621,Petrol,Trustmark Dealer,Automatic,First Owner,22.0,1197.0,81.8,5
6380,Toyota Etios VX,2017,625000,25538,Petrol,Trustmark Dealer,Manual,First Owner,16.78,1496.0,88.73,5
6381,Maruti Swift AMT,2018,600000,69779,Petrol,Dealer,Automatic,First Owner,22.0,1197.0,81.8,5
6382,Hyundai Grand i10,2017,450000,56290,Diesel,Dealer,Manual,First Owner,24.0,1186.0,73.97,5
6383,BMW X4 M,2019,5400000,7500,Diesel,Dealer,Automatic,First Owner,16.78,1995.0,190.0,5
6384,BMW X4 M,2019,5500000,8500,Diesel,Dealer,Automatic,First Owner,16.78,1995.0,190.0,5
6385,Honda Amaze V,2019,779000,7032,Petrol,Trustmark Dealer,Automatic,First Owner,19.0,1199.0,88.76,5
6386,Skoda Rapid 1.6,2016,645000,11000,Petrol,Dealer,Automatic,First Owner,14.3,1598.0,103.5,5
6387,Volvo V40 D3,2018,2475000,2000,Diesel,Dealer,Automatic,First Owner,16.8,1984.0,150.0,5
6388,Jaguar XE 2016-2019,2017,2711000,9000,Diesel,Dealer,Automatic,First Owner,13.6,1999.0,177.0,5
6389,Lexus ES 300h,2019,5150000,20000,Petrol,Dealer,Automatic,First Owner,22.37,2487.0,214.56,5
6390,Jaguar XF 2.0,2017,3200000,45000,Diesel,Dealer,Automatic,First Owner,19.33,1999.0,177.0,5
6391,Tata Safari Storme,2015,503000,110000,Diesel,Individual,Manual,First Owner,14.1,2179.0,147.94,7
6392,Volvo XC40 D4,2019,3800000,20000,Diesel,Individual,Automatic,First Owner,18.0,1969.0,190.0,5
6393,Toyota Camry 2.5,2016,2000000,68089,Petrol,Trustmark Dealer,Automatic,First Owner,19.16,2494.0,157.7,5
6394,Maruti Wagon R,2013,225000,58343,Petrol,Trustmark Dealer,Manual,First Owner,21.79,998.0,67.05,5
6395,Maruti Baleno Alpha,2018,740000,38817,Diesel,Dealer,Manual,First Owner,27.39,1248.0,74.0,5
6396,Honda Jazz VX,2016,550000,56494,Petrol,Trustmark Dealer,Manual,First Owner,18.2,1199.0,88.7,5
6397,Toyota Innova 2.5,2013,750000,79328,Diesel,Trustmark Dealer,Manual,Second Owner,12.99,2494.0,100.6,7
6398,Maruti Swift AMT,2019,650000,5621,Petrol,Trustmark Dealer,Automatic,First Owner,22.0,1197.0,81.8,5
6399,Toyota Etios VX,2017,625000,25538,Petrol,Trustmark Dealer,Manual,First Owner,16.78,1496.0,88.73,5
6400,Maruti Swift AMT,2018,600000,69779,Petrol,Dealer,Automatic,First Owner,22.0,1197.0,81.8,5
6401,Hyundai Grand i10,2017,450000,56290,Diesel,Dealer,Manual,First Owner,24.0,1186.0,73.97,5
6402,BMW X4 M,2019,5400000,7500,Diesel,Dealer,Automatic,First Owner,16.78,1995.0,190.0,5
6403,BMW X4 M,2019,5500000,8500,Diesel,Dealer,Automatic,First Owner,16.78,1995.0,190.0,5
6404,Honda Amaze V,2019,779000,7032,Petrol,Trustmark Dealer,Automatic,First Owner,19.0,1199.0,88.76,5
6405,Skoda Rapid 1.6,2016,645000,11000,Petrol,Dealer,Automatic,First Owner,14.3,1598.0,103.5,5
6406,Volvo V40 D3,2018,2475000,2000,Diesel,Dealer,Automatic,First Owner,16.8,1984.0,150.0,5
6407,Maruti Swift Dzire,2019,558000,70000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5
6408,Hyundai Santro Xing,2010,165000,56000,Petrol,Individual,Manual,Third Owner,17.92,1086.0,62.1,5
6409,Hyundai i20 Sportz,2012,300000,80000,Diesel,Individual,Manual,Second Owner,21.9,1396.0,88.76,5
6410,Hyundai Santro Magna,2019,500000,5000,Petrol,Individual,Manual,First Owner,20.3,1086.0,68.0,5
6411,Mahindra XUV500 W8,2012,900000,100000,Diesel,Individual,Manual,First Owner,15.1,2179.0,140.0,7
6412,BMW X5 3.0d,2008,830000,60000,Diesel,Individual,Automatic,Third Owner,11.0,2993.0,235.0,5
6413,Skoda Rapid 1.5,2014,640000,65000,Diesel,Individual,Manual,Second Owner,21.14,1498.0,103.52,5
6414,Mahindra Scorpio S10,2015,900000,70000,Diesel,Individual,Manual,Third Owner,15.4,2179.0,120.0,7
6415,Chevrolet Enjoy TCDi,2013,450000,60000,Diesel,Individual,Manual,First Owner,18.2,1248.0,73.8,7
6416,Maruti Ciaz 1.3,2018,825000,82000,Diesel,Individual,Manual,First Owner,28.09,1248.0,88.5,5
6417,Tata Aria Pleasure,2013,500000,80000,Diesel,Individual,Manual,Second Owner,13.7,2179.0,138.1,7
6418,Mahindra KUV 100,2017,325000,5000,Petrol,Individual,Manual,Second Owner,18.15,1198.0,82.0,6
6419,Renault Duster 110PS,2014,450000,133000,Diesel,Individual,Manual,First Owner,19.01,1461.0,108.45,5
6420,Honda WR-V i-VTEC,2017,675000,25000,Petrol,Individual,Manual,Second Owner,17.5,1199.0,88.7,5
6421,Tata Zest Revotron,2017,415000,15000,Petrol,Individual,Manual,First Owner,17.57,1193.0,88.7,5
6422,Hyundai Creta 1.4,2017,1100000,40000,Diesel,Individual,Manual,First Owner,21.38,1396.0,88.7,5
